Keuwl Accelerometer Data File
2021-04-23 02-12-39

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
2.9782512,-0.022698,0.115931,1.018970,1.025795,6.612956,101.077782
2.9802511,-0.023430,0.111294,1.030685,1.036941,6.296969,101.888657
2.9822507,-0.023186,0.105680,1.039716,1.045330,5.940890,102.374596
2.9842505,-0.022210,0.103483,1.044353,1.049702,5.786891,102.113213
2.9862502,-0.022942,0.102263,1.053383,1.058584,5.681858,102.644585
2.9882500,-0.021966,0.100555,1.062902,1.067874,5.531020,102.322495
2.9902496,-0.020501,0.098358,1.067051,1.071771,5.379025,101.773964
2.9922495,-0.018061,0.092256,1.074617,1.078721,4.999476,101.076553
2.9942491,-0.017329,0.089328,1.078034,1.081867,4.824708,100.978401
2.9962490,-0.011715,0.082738,1.084135,1.087351,4.407534,98.059105
2.9982486,-0.012691,0.079321,1.092434,1.095383,4.205564,99.090279
3.0002484,-0.013912,0.076148,1.095362,1.098094,4.042347,100.353317
3.0022480,-0.014644,0.070291,1.102196,1.104532,3.727148,101.768288
3.0042479,-0.014400,0.064677,1.108786,1.110764,3.419878,102.551697
3.0062475,-0.014156,0.062725,1.113179,1.115035,3.305945,102.717514
3.0082474,-0.014156,0.059064,1.121721,1.123364,3.099267,103.477821
3.0102470,-0.015864,0.054915,1.127335,1.128783,2.902590,106.113419
3.0122468,-0.015132,0.051986,1.128799,1.130097,2.746092,106.229210
3.0142465,-0.013424,0.049789,1.134901,1.136072,2.601658,105.088631
3.0162466,-0.013668,0.048813,1.137830,1.138958,2.550829,105.642250
3.0182462,-0.014156,0.048325,1.141002,1.142113,2.527007,106.326851
3.0202460,-0.016352,0.047837,1.143199,1.144316,2.532037,108.872314
3.0222459,-0.015864,0.048569,1.143687,1.144828,2.557955,108.088753
3.0242455,-0.018061,0.050033,1.141002,1.142242,2.669245,109.848351
3.0262454,-0.019037,0.050277,1.138074,1.139343,2.704577,110.738708
3.0282450,-0.020257,0.051254,1.136609,1.137945,2.776010,111.565819
3.0302446,-0.022698,0.054182,1.133436,1.134958,2.966957,112.729736
3.0322444,-0.023186,0.057355,1.129776,1.131468,3.134316,112.011284
3.0342443,-0.023674,0.060284,1.121721,1.123590,3.304464,111.440559
3.0362439,-0.023674,0.063701,1.111959,1.114033,3.497320,110.387459
3.0382438,-0.023674,0.065165,1.106101,1.108272,3.586704,109.965874
3.0402434,-0.024651,0.068826,1.096095,1.098530,3.815928,109.705292
3.0422430,-0.023674,0.072975,1.083403,1.086116,4.050526,107.973824
3.0442429,-0.023430,0.073708,1.077546,1.080318,4.105416,107.634460
3.0462425,-0.023186,0.075416,1.066807,1.069721,4.229849,107.089699
3.0482423,-0.024651,0.077124,1.060949,1.064034,4.364171,107.724930
3.0502422,-0.025383,0.080785,1.050210,1.053619,4.609807,107.442688
3.0522418,-0.024895,0.083958,1.037763,1.041451,4.823489,106.515701
3.0542414,-0.024406,0.085179,1.032150,1.035946,4.906562,105.988754
3.0562413,-0.023430,0.087131,1.023607,1.027576,5.037345,105.051224
3.0582409,-0.023918,0.087619,1.014333,1.018391,5.116650,105.268623
3.0602407,-0.023918,0.088840,1.008963,1.013149,5.210151,105.068489
3.0622404,-0.024162,0.090548,1.000177,1.004558,5.352951,104.941025
3.0642402,-0.024406,0.091524,0.996272,1.000765,5.431196,104.931419
3.0662398,-0.023430,0.094697,0.986754,0.991564,5.646079,103.897179
3.0682397,-0.023430,0.096161,0.979188,0.984177,5.771766,103.693573
3.0702395,-0.020745,0.098114,0.972842,0.977997,5.885431,101.938927
3.0722392,-0.020745,0.099334,0.969425,0.974722,5.975862,101.796394
3.0742393,-0.019281,0.101287,0.964544,0.970039,6.101525,100.777954
3.0762389,-0.018549,0.102507,0.961859,0.967484,6.181203,100.256821
3.0782387,-0.017573,0.105436,0.956734,0.962686,6.374891,99.462318
3.0802386,-0.015620,0.106168,0.952096,0.958125,6.430687,98.369675
3.0822382,-0.014888,0.107633,0.951608,0.957792,6.514002,97.875298
3.0842381,-0.014400,0.108365,0.948435,0.954715,6.574918,97.569283
3.0862379,-0.012691,0.109341,0.947215,0.953589,6.628536,96.620773
3.0882378,-0.011227,0.109097,0.944775,0.951119,6.621461,95.875526
3.0902376,-0.009030,0.109341,0.944286,0.950639,6.627293,94.721306
3.0922375,-0.009030,0.110561,0.943066,0.949568,6.708673,94.669426
3.0942373,-0.006834,0.112026,0.943798,0.950448,6.781626,93.490845
3.0962374,-0.005613,0.113734,0.942090,0.948947,6.892046,92.825607
3.0982373,-0.004637,0.114466,0.941846,0.948787,6.935029,92.319885
3.1002371,-0.002685,0.113978,0.945263,0.952113,6.877346,91.349327
3.1022370,-0.001953,0.114466,0.945507,0.952412,6.903819,90.977234
3.1042371,-0.002197,0.116907,0.947947,0.955131,7.031823,91.076408
3.1062372,0.000976,0.117151,0.949656,0.956855,7.032827,89.522545
3.1082370,0.002685,0.116907,0.949900,0.957071,7.018084,88.684464
3.1102369,0.003661,0.116419,0.950632,0.957741,6.985362,88.198837
3.1122370,0.006102,0.116663,0.954781,0.961901,6.975724,87.006088
3.1142368,0.007810,0.116419,0.956001,0.963096,6.958578,86.162010
3.1162367,0.011227,0.117151,0.956490,0.963702,7.014478,84.525871
3.1182368,0.011959,0.118371,0.956734,0.964103,7.088587,84.230927
3.1202366,0.015132,0.117883,0.960151,0.967478,7.056385,82.685265
3.1222367,0.018549,0.118371,0.961371,0.968808,7.104151,81.094116
3.1242368,0.019037,0.117639,0.960639,0.968002,7.071575,80.807755
3.1262367,0.021234,0.118127,0.961371,0.968834,7.116180,79.809784
3.1282368,0.022454,0.119836,0.961859,0.969555,7.224065,79.387390
3.1302366,0.023674,0.120324,0.965032,0.972792,7.241994,78.868973
3.1322365,0.024162,0.119592,0.966252,0.973925,7.196610,78.577682
3.1342366,0.024895,0.119836,0.966008,0.973731,7.220941,78.264336
3.1362364,0.025139,0.119104,0.966740,0.974374,7.176655,78.081757
3.1382365,0.024406,0.116907,0.968449,0.975785,7.030121,78.207832
3.1402364,0.023674,0.116175,0.968937,0.976164,6.976230,78.481888
3.1422362,0.024895,0.114466,0.971622,0.978658,6.874578,77.730156
3.1442366,0.026115,0.113002,0.974306,0.981185,6.788476,76.987305
3.1462364,0.026847,0.111294,0.974794,0.981494,6.698463,76.437759
3.1482363,0.027823,0.109097,0.976503,0.982972,6.577065,75.692642
3.1502361,0.028800,0.105192,0.978944,0.985000,6.357058,74.688652
3.1522362,0.029288,0.102751,0.980408,0.986213,6.219463,74.090561
3.1542361,0.030508,0.100311,0.984801,0.990367,6.077122,73.083580
3.1562359,0.031240,0.098602,0.986510,0.991917,5.985400,72.420151
3.1582358,0.032949,0.096161,0.988950,0.994160,5.868521,71.086510
3.1602356,0.035145,0.093477,0.994564,0.999565,5.733948,69.394791
3.1622355,0.036610,0.091768,0.997004,1.001888,5.659462,68.251152
3.1642354,0.036610,0.088840,1.003350,1.007941,5.470347,67.604034
3.1662352,0.037830,0.084690,1.008719,1.012975,5.253782,65.930359
3.1682351,0.037342,0.083714,1.011160,1.015306,5.179865,65.960068
3.1702352,0.036854,0.080541,1.018238,1.022083,4.971457,65.412315
3.1722350,0.037098,0.078101,1.021655,1.025307,4.837481,64.592285
3.1742349,0.039538,0.072731,1.026292,1.029625,4.611634,61.470428
3.1762350,0.039538,0.068826,1.030441,1.033494,4.404778,60.124008
3.1782346,0.039050,0.066142,1.032638,1.035490,4.253950,59.442146
3.1802344,0.039294,0.062481,1.036787,1.039411,4.072032,57.833954
3.1822343,0.039294,0.060040,1.045085,1.047546,3.927751,56.796394
3.1842341,0.038806,0.058087,1.047282,1.049609,3.816236,56.254414
3.1862340,0.039538,0.054426,1.051919,1.054068,3.659178,54.003193
3.1882339,0.037830,0.051986,1.052163,1.054125,3.496648,53.956638
3.1902337,0.037098,0.045640,1.054848,1.056486,3.191323,50.894608
3.1922333,0.036610,0.043199,1.055824,1.057341,3.069947,49.720139
3.1942332,0.037098,0.041979,1.056068,1.057553,3.036671,48.532295
3.1962330,0.035389,0.039294,1.057288,1.058610,2.863343,47.993134
3.1982327,0.035633,0.035145,1.061681,1.062860,2.698926,44.604862
3.2002325,0.036122,0.034169,1.062414,1.063577,2.679565,43.408855
3.2022326,0.037830,0.031972,1.063878,1.065030,2.665576,40.203201
3.2042325,0.037830,0.030508,1.064854,1.065963,2.613069,38.884495
3.2062321,0.039050,0.030508,1.063878,1.065031,2.666824,37.998730
3.2082319,0.041979,0.030264,1.062170,1.063429,2.789305,35.788975
3.2102315,0.043199,0.029532,1.061681,1.062970,2.821819,34.357128
3.2122314,0.042223,0.028800,1.056556,1.057792,2.769515,34.297153
3.2142310,0.043199,0.030508,1.052895,1.054222,2.875418,35.230297
3.2162309,0.042955,0.030752,1.050699,1.052026,2.878412,35.599220
3.2182305,0.042711,0.031484,1.046061,1.047406,2.903871,36.395519
3.2202303,0.042711,0.033437,1.040204,1.041617,2.985112,38.055870
3.2222300,0.042955,0.033681,1.036299,1.037735,3.015192,38.099670
3.2242298,0.042467,0.033193,1.031906,1.033312,2.990092,38.011513
3.2262294,0.041979,0.034657,1.028245,1.029685,3.030540,39.542446
3.2282293,0.038806,0.036610,1.022631,1.024022,2.986423,43.331665
3.2302289,0.037830,0.039538,1.017018,1.018489,3.079815,46.264999
3.2322288,0.037830,0.039050,1.013845,1.015302,3.069628,45.909378
3.2342284,0.035145,0.040759,1.009208,1.010642,3.052552,49.229610
3.2362280,0.032217,0.041735,1.004082,1.005465,3.005829,52.334377
3.2382278,0.031240,0.041979,1.002618,1.003982,2.987603,53.343891
3.2402277,0.027823,0.043444,0.999201,1.000532,2.955587,57.362492
3.2422273,0.025383,0.044908,0.994564,0.995901,2.969068,60.524113
3.2442272,0.023430,0.046128,0.990170,0.991521,2.991074,63.072323
3.2462268,0.022454,0.046616,0.985289,0.986647,3.006089,64.281029
3.2482264,0.021722,0.047837,0.982360,0.983764,3.061326,65.578072
3.2502263,0.016840,0.050765,0.972842,0.974311,3.146907,71.647728
3.2522261,0.016596,0.051742,0.969425,0.970947,3.208210,72.216110
3.2542257,0.016108,0.052718,0.967228,0.968798,3.261828,73.009178
3.2562256,0.013668,0.053694,0.965520,0.967108,3.284318,75.718903
3.2582252,0.012935,0.054182,0.962347,0.963958,3.312808,76.572617
3.2602253,0.013179,0.054670,0.960883,0.962527,3.349482,76.446236
3.2622249,0.013424,0.055647,0.958442,0.960150,3.417931,76.437759
3.2642248,0.013179,0.054426,0.957466,0.959102,3.347260,76.387711
3.2662244,0.012447,0.053206,0.956734,0.958293,3.268903,76.832748
3.2682242,0.009030,0.052230,0.956978,0.958445,3.170274,80.190697
3.2702241,0.007322,0.052962,0.955757,0.957252,3.201857,82.128815
3.2722237,0.004881,0.052962,0.954781,0.956261,3.188377,84.734161
3.2742233,0.002929,0.053694,0.954537,0.956051,3.224340,86.877869
3.2762232,0.003417,0.054182,0.955513,0.957054,3.251909,86.391533
3.2782228,0.004149,0.053694,0.957466,0.958979,3.219297,85.581383
3.2802227,0.002197,0.053206,0.958442,0.959920,3.180077,87.635918
3.2822223,0.000000,0.052230,0.962347,0.963763,3.106586,90.000000
3.2842221,-0.001220,0.053206,0.964056,0.965523,3.159697,91.313896
3.2862217,-0.001464,0.052474,0.962835,0.964265,3.120670,91.598534
3.2882216,-0.004393,0.052718,0.961615,0.963069,3.148773,94.763641
3.2902212,-0.005858,0.051986,0.960639,0.962062,3.117155,96.428749
3.2922211,-0.006834,0.053206,0.959662,0.961160,3.199410,97.319023
3.2942207,-0.009763,0.053206,0.957710,0.959236,3.232769,100.397331
3.2962205,-0.013179,0.053694,0.957710,0.959304,3.303990,103.790871
3.2982202,-0.014644,0.051742,0.957466,0.958975,3.214550,105.802513
3.3002200,-0.017573,0.051986,0.954781,0.956357,3.289381,108.676697
3.3022196,-0.020013,0.052230,0.956001,0.957636,3.348371,110.965714
3.3042195,-0.021722,0.049789,0.958198,0.959737,3.244677,113.570419
3.3062191,-0.024406,0.047837,0.956978,0.958483,3.211930,117.030861
3.3082190,-0.026115,0.047837,0.955757,0.957310,3.263688,118.630936
3.3102186,-0.027335,0.048325,0.957954,0.959561,3.317001,119.494957
3.3122184,-0.027335,0.047349,0.958442,0.960000,3.264768,119.998680
3.3142180,-0.025871,0.044664,0.957466,0.958856,3.085784,120.080925
3.3162179,-0.026603,0.043932,0.958686,0.960061,3.066501,121.197235
3.3182175,-0.026359,0.043444,0.958198,0.959545,3.035639,121.246925
3.3202176,-0.024651,0.042223,0.958198,0.959445,2.921010,120.277023
3.3222172,-0.022698,0.042467,0.959907,0.961114,2.871740,118.123734
3.3242171,-0.021478,0.042711,0.960395,0.961584,2.849775,116.695862
3.3262167,-0.019769,0.042955,0.961127,0.962289,2.816611,114.713173
3.3282166,-0.018061,0.042467,0.960883,0.961990,2.749653,113.039436
3.3302162,-0.018061,0.043444,0.961615,0.962765,2.801000,112.574135
3.3322160,-0.015132,0.041735,0.963567,0.964590,2.637895,109.929283
3.3342156,-0.013668,0.042223,0.964056,0.965077,2.635742,107.936737
3.3362155,-0.013424,0.043444,0.965764,0.966834,2.695661,107.170555
3.3382151,-0.012935,0.041979,0.966252,0.967250,2.602937,107.126137
3.3402150,-0.013179,0.041979,0.966252,0.967254,2.607294,107.429863
3.3422146,-0.010739,0.041979,0.966984,0.967955,2.565748,104.349335
3.3442144,-0.009274,0.041735,0.967961,0.968904,2.529020,102.528809
3.3462141,-0.008298,0.040759,0.968205,0.969098,2.459970,101.507729
3.3482139,-0.006102,0.042467,0.970645,0.971593,2.530877,98.176201
3.3502135,-0.006102,0.042467,0.970889,0.971837,2.530258,98.176201
3.3522134,-0.005369,0.041979,0.972598,0.973518,2.491593,97.288956
3.3542130,-0.003905,0.041491,0.973818,0.974710,2.450484,95.376709
3.3562129,-0.003173,0.042467,0.973574,0.974505,2.504600,94.272781
3.3582125,-0.001953,0.044176,0.974062,0.975065,2.599249,92.530762
3.3602123,0.000488,0.046372,0.973330,0.974434,2.727854,89.396912
3.3622119,0.002441,0.046860,0.973086,0.974217,2.760737,87.018539
3.3642118,0.004637,0.049057,0.972598,0.973845,2.900363,84.600029
3.3662114,0.005613,0.049545,0.974306,0.975581,2.929642,83.535927
3.3682113,0.006102,0.049301,0.973818,0.975084,2.920273,82.944817
3.3702109,0.011471,0.051254,0.973574,0.974990,3.087940,77.384560
3.3722107,0.011471,0.051254,0.973574,0.974990,3.087940,77.384560
3.3742104,0.014644,0.049057,0.975039,0.976382,3.005633,73.379242
3.3762105,0.018061,0.046860,0.972842,0.974137,2.955123,68.922508
3.3782101,0.020013,0.047104,0.973086,0.974431,3.010709,66.980797
3.3802099,0.022942,0.047593,0.972598,0.974032,3.109358,64.263550
3.3822095,0.024895,0.045884,0.975283,0.976679,3.063883,61.517815
3.3842094,0.026115,0.045884,0.976991,0.978416,3.093198,60.353676
3.3862090,0.028800,0.045396,0.980408,0.981881,3.138685,57.608604
3.3882089,0.030020,0.044908,0.982116,0.983601,3.148213,56.238132
3.3902085,0.030752,0.044420,0.986265,0.987744,3.135440,55.304848
3.3922083,0.032949,0.042711,0.990659,0.992126,3.116778,52.352379
3.3942080,0.034169,0.042223,0.994564,0.996046,3.126060,51.018536
3.3962078,0.033925,0.042223,0.996272,0.997743,3.111875,51.219231
3.3982074,0.032461,0.042955,1.000665,1.002113,3.079878,52.922321
3.4002073,0.033437,0.043444,1.003106,1.004603,3.128189,52.415855
3.4022069,0.033193,0.043688,1.006279,1.007774,3.121046,52.773285
3.4042068,0.034169,0.044664,1.009696,1.011261,3.187886,52.583027
3.4062064,0.034657,0.044420,1.011892,1.013459,3.186842,52.037941
3.4082060,0.034901,0.045152,1.013845,1.015450,3.221728,52.296944
3.4102058,0.035145,0.046128,1.015065,1.016720,3.269801,52.696053
3.4122057,0.036366,0.047837,1.016285,1.018060,3.383793,52.757755
3.4142053,0.037342,0.048569,1.017018,1.018861,3.447249,52.445328
3.4162052,0.038074,0.048569,1.018482,1.020350,3.467522,51.906406
3.4182048,0.038074,0.051254,1.020190,1.022187,3.581187,53.392921
3.4202044,0.038318,0.050521,1.020190,1.022159,3.556553,52.821350
3.4222043,0.040027,0.050277,1.019946,1.021969,3.605272,51.476124
3.4242041,0.041003,0.052474,1.020923,1.023092,3.732031,51.996098
3.4262037,0.041003,0.052962,1.019946,1.022143,3.757131,52.253197
3.4282036,0.041735,0.052230,1.019458,1.021648,3.752072,51.372856
3.4302032,0.042955,0.049789,1.020190,1.022308,3.687961,49.214176
3.4322031,0.042955,0.049789,1.020190,1.022308,3.687961,49.214176
3.4342027,0.045396,0.048081,1.020679,1.022818,3.706814,46.645119
3.4362028,0.047349,0.048325,1.022387,1.024623,3.785894,45.584629
3.4382024,0.049301,0.047349,1.022875,1.025157,3.823311,43.842667
3.4402022,0.049789,0.043688,1.022387,1.024531,3.706920,41.265366
3.4422019,0.050521,0.041735,1.024096,1.026190,3.661318,39.559669
3.4442017,0.051254,0.041979,1.026536,1.028672,3.692630,39.319107
3.4462013,0.051254,0.039538,1.029709,1.031742,3.597116,37.647617
3.4482012,0.051010,0.038806,1.030685,1.032676,3.558370,37.262627
3.4502008,0.051498,0.039050,1.032882,1.034902,3.580421,37.172817
3.4522007,0.051742,0.039294,1.035567,1.037603,3.589978,37.214272
3.4542003,0.050521,0.040027,1.036787,1.038788,3.557434,38.388748
3.4562001,0.049545,0.039538,1.038983,1.040915,3.491325,38.590900
3.4581997,0.049301,0.038318,1.040692,1.042563,3.433534,37.855339
3.4601996,0.047837,0.038806,1.040448,1.042270,3.388072,39.049809
3.4621992,0.043444,0.039538,1.040936,1.042592,3.229921,42.305714
3.4641991,0.042955,0.039538,1.041180,1.042816,3.209369,42.628155
3.4661987,0.038806,0.040515,1.039960,1.041472,3.087940,46.233871
3.4681983,0.037098,0.043444,1.040936,1.042502,3.141303,49.504910
3.4701982,0.037830,0.044420,1.040448,1.042083,3.209674,49.580681
3.4721980,0.038074,0.043932,1.038739,1.040365,3.203324,49.085617
3.4741976,0.037830,0.045152,1.038739,1.040408,3.245642,50.042450
3.4761975,0.037586,0.045884,1.039472,1.041162,3.265787,50.677414
3.4781971,0.038318,0.046128,1.037519,1.039251,3.307899,50.284000
3.4801967,0.036854,0.045152,1.036543,1.038180,3.218202,50.778122
3.4821966,0.036854,0.044664,1.037031,1.038646,3.195982,50.472710
3.4841962,0.036854,0.044176,1.034834,1.036432,3.181985,50.163307
3.4861960,0.037342,0.043688,1.033858,1.035454,3.181800,49.477882
3.4881959,0.036122,0.043199,1.032638,1.034172,3.121297,50.099041
3.4901955,0.035878,0.044176,1.030441,1.032011,3.161059,50.918060
3.4921951,0.034901,0.045396,1.029465,1.031056,3.183707,52.446297
3.4941950,0.033193,0.046860,1.027268,1.028872,3.199594,54.688786
3.4961946,0.030752,0.046616,1.025560,1.027079,3.116841,56.587727
3.4981947,0.030508,0.049545,1.021167,1.022823,3.261108,58.376755
3.5001943,0.030508,0.052474,1.019214,1.021020,3.408122,59.826481
3.5021942,0.030020,0.053938,1.017506,1.019377,3.471698,60.901390
3.5041940,0.029288,0.056135,1.012136,1.014115,3.579601,62.447186
3.5061936,0.025871,0.058820,1.008963,1.011008,3.644057,66.258476
3.5081935,0.025627,0.060040,1.007743,1.009855,3.706339,66.885796
3.5101931,0.024162,0.062725,1.002618,1.004869,3.835481,68.932617
3.5121930,0.022942,0.063457,0.998225,1.000503,3.867157,70.123131
3.5141926,0.023430,0.064189,0.995784,0.998126,3.925556,69.946953
3.5161922,0.021966,0.064433,0.993587,0.995917,3.919416,71.175293
3.5181921,0.021478,0.065165,0.991879,0.994249,3.957156,71.758400
3.5201919,0.020745,0.066142,0.987730,0.990159,4.014443,72.585800
3.5221915,0.019037,0.066142,0.984069,0.986473,4.000810,73.942970
3.5241914,0.017817,0.067606,0.982604,0.985089,4.069867,75.236076
3.5261910,0.016840,0.069803,0.980896,0.983521,4.186802,76.436096
3.5281909,0.016596,0.070779,0.976991,0.979692,4.255561,76.803535
3.5301905,0.017085,0.071267,0.975039,0.977789,4.298377,76.519112
3.5321903,0.015864,0.072243,0.971133,0.973946,4.355411,77.614738
3.5341899,0.015864,0.073952,0.968693,0.971641,4.464536,77.892326
3.5361898,0.014400,0.077613,0.966496,0.969714,4.669170,79.489166
3.5381896,0.012935,0.078833,0.963567,0.966873,4.739418,80.681564
3.5401893,0.013424,0.080785,0.962591,0.966068,4.862766,80.565750
3.5421891,0.013668,0.081029,0.959418,0.962931,4.895450,80.425774
3.5441887,0.013912,0.083470,0.957954,0.961684,5.048146,80.537674
3.5461886,0.014156,0.083470,0.956978,0.960715,5.055670,80.374748
3.5481882,0.015376,0.083470,0.954537,0.958303,5.081222,79.562523
3.5501883,0.016596,0.085667,0.954537,0.958517,5.223222,79.035789
3.5521882,0.017329,0.084690,0.954293,0.958200,5.176043,78.436264
3.5541878,0.018793,0.083470,0.956245,0.960066,5.112896,77.311646
3.5561876,0.019525,0.083714,0.957710,0.961560,5.128927,76.871262
3.5581875,0.019281,0.084690,0.958442,0.962370,5.178200,77.174324
3.5601871,0.021722,0.082982,0.961615,0.965433,5.097429,75.331116
3.5621870,0.022454,0.081762,0.963079,0.966804,5.031313,74.643623
3.5641866,0.020990,0.081762,0.963323,0.967015,5.007816,75.602150
3.5661864,0.020745,0.081029,0.965520,0.969136,4.951159,75.639366
3.5681863,0.022210,0.081762,0.965764,0.969473,5.013642,74.802788
3.5701859,0.021722,0.081762,0.966740,0.970435,5.001082,75.121819
3.5721858,0.022210,0.082494,0.967472,0.971237,5.046322,74.931511
3.5741856,0.020990,0.082006,0.967717,0.971412,4.999163,75.643227
3.5761852,0.020501,0.081518,0.970645,0.974278,4.949339,75.883057
3.5781851,0.020257,0.081518,0.972354,0.975975,4.937251,76.044510
3.5801847,0.020501,0.083470,0.975039,0.978820,5.037695,76.200516
3.5821846,0.022454,0.082006,0.975527,0.979225,4.981142,74.687180
3.5841844,0.023674,0.082494,0.976747,0.980510,5.021491,73.987457
3.5861840,0.026115,0.084690,0.979188,0.983190,5.171688,72.862465
